10:19:49.869 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/report/generate],methods=[POST]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.GenerateReport(java.lang.String)
10:19:49.870 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/report/getall],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.GetAllReport(java.lang.String)
10:19:49.870 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/healthcheck/saveorupdate],methods=[POST]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.SaveHealthCheck(javax.servlet.http.HttpServletRequest)
10:19:49.871 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/report/getnewest],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.GetNewestReport(java.lang.String)
10:19:49.871 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/report/getnumber],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.GetReportNumber()
10:19:49.872 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/messageremind/getunread],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.GetMessage(java.lang.String)
10:19:49.872 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/messageremind/setread],methods=[POST]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.SetMessage(int)
10:19:49.873 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/bloodcheck/saveorupdate],methods=[POST]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.SaveBloodCheck(javax.servlet.http.HttpServletRequest)
10:19:49.874 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/bloodcheck/get],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.FindBloodHistory(java.lang.String,java.lang.String,java.lang.String)
10:19:49.874 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/bloodcheck/find],methods=[GET]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.Findblood(java.lang.String)
10:19:49.875 logback [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/healthmanage/biologycheck/saveorupdate],methods=[POST]}" onto public scut.jiayibilin.wechat.entity.JsonResult scut.jiayibilin.wechat.controller.feign.mysql.healthmanage.HealthManageController.SaveBiologyCheck(javax.servlet.http.HttpServletRequest)
